u:\PHYS 402\Lab 4 (D2)\SemiPlanerun4_04mmslitwidth_logcurrent.txt

DAQ PROGRAM: DIFFN4.prj 

Current Date: 
10-13-2020
Current Time: 
12:12:23
Total Number of Data Points:     
3000
Number of Samples per Point:    
30000
Stepper Motor Step Size (Cycles):
1
Stepper Motor Step Size (Steps): 
40
Stepper Motor Step Size (cm):    
0.001
 Start Date:  10-13-2020
 Start Time:  11:43:30

Xpos 	Iobs 	Vobs 	Robs 
        2.51275	       3.048538	      -0.006097	       -0.00775
        2.51375	       2.984823	       -0.00597	      -0.007622
        2.51475	       2.957492	      -0.005915	      -0.007568
       2.515775	       2.904446	      -0.005809	      -0.007462
       2.516775	       2.952705	      -0.005905	      -0.007558
       2.517775	       2.841289	      -0.005683	      -0.007335
       2.518775	       2.898273	      -0.005797	      -0.007449
       2.519775	       2.848748	      -0.005697	       -0.00735
       2.520775	       2.841666	      -0.005683	      -0.007336
       2.521775	       2.712302	      -0.005425	      -0.007077
       2.522775	       2.714136	      -0.005428	      -0.007081
       2.523775	       2.697141	      -0.005394	      -0.007047
       2.524775	        2.65937	      -0.005319	      -0.006972
       2.525775	       2.591027	      -0.005182	      -0.006835
       2.526775	       2.656446	      -0.005313	      -0.006966
       2.527775	       2.546437	      -0.005093	      -0.006746
       2.528775	       2.572349	      -0.005145	      -0.006798
       2.529775	       2.531972	      -0.005064	      -0.006717
       2.530775	       2.539771	       -0.00508	      -0.006732
       2.531775	       2.422938	      -0.004846	      -0.006499
       2.532775	       2.399014	      -0.004798	      -0.006451
       2.533775	        2.39363	      -0.004787	       -0.00644
       2.534775	       2.432118	      -0.004864	      -0.006517
       2.535775	       2.380288	      -0.004761	      -0.006413
       2.536775	       2.307151	      -0.004614	      -0.006267
       2.537775	       2.330007	       -0.00466	      -0.006313
       2.538775	       2.264616	      -0.004529	      -0.006182
       2.539775	       2.239777	       -0.00448	      -0.006132
       2.540775	       2.312886	      -0.004626	      -0.006279
       2.541775	       2.286393	      -0.004573	      -0.006226
       2.542775	       2.264008	      -0.004528	      -0.006181
       2.543775	       2.217195	      -0.004434	      -0.006087
       2.544775	       2.139879	       -0.00428	      -0.005933
       2.545775	       2.129133	      -0.004258	      -0.005911
       2.546775	        2.10821	      -0.004216	      -0.005869
        2.54775	        2.15906	      -0.004318	      -0.005971
        2.54875	       2.029821	       -0.00406	      -0.005712
        2.54975	       2.074783	       -0.00415	      -0.005802
        2.55075	       2.012475	      -0.004025	      -0.005678
        2.55175	       1.977219	      -0.003954	      -0.005607
        2.55275	       1.954258	      -0.003909	      -0.005561
        2.55375	       2.016391	      -0.004033	      -0.005686
        2.55475	       1.965563	      -0.003931	      -0.005584
        2.55575	       1.969742	      -0.003939	      -0.005592
        2.55675	       1.880081	       -0.00376	      -0.005413
        2.55775	        1.95904	      -0.003918	      -0.005571
        2.55875	        1.91817	      -0.003836	      -0.005489
        2.55975	        1.85567	      -0.003711	      -0.005364
        2.56075	       1.797278	      -0.003595	      -0.005247
        2.56175	       1.888133	      -0.003776	      -0.005429
        2.56275	       1.878811	      -0.003758	       -0.00541
        2.56375	        1.83162	      -0.003663	      -0.005316
        2.56475	       1.747129	      -0.003494	      -0.005147
       2.565775	       1.715515	      -0.003431	      -0.005084
       2.566775	       1.767964	      -0.003536	      -0.005189
       2.567775	       1.703438	      -0.003407	       -0.00506
       2.568775	        1.76005	       -0.00352	      -0.005173
       2.569775	       1.691624	      -0.003383	      -0.005036
       2.570775	       1.714387	      -0.003429	      -0.005082
       2.571775	         1.7162	      -0.003432	      -0.005085
       2.572775	       1.676912	      -0.003354	      -0.005007
       2.573775	       1.603058	      -0.003206	      -0.004859
       2.574775	       1.572364	      -0.003145	      -0.004798
       2.575775	       1.636808	      -0.003274	      -0.004926
       2.576775	       1.576554	      -0.003153	      -0.004806
       2.577775	       1.519712	      -0.003039	      -0.004692
       2.578775	       1.601952	      -0.003204	      -0.004857
       2.579775	       1.496862	      -0.002994	      -0.004647
       2.580775	        1.51314	      -0.003026	      -0.004679
       2.581775	       1.481991	      -0.002964	      -0.004617
       2.582775	       1.463391	      -0.002927	       -0.00458
       2.583775	       1.536029	      -0.003072	      -0.004725
       2.584775	       1.521405	      -0.003043	      -0.004696
       2.585775	       1.434466	      -0.002869	      -0.004522
       2.586775	       1.451078	      -0.002902	      -0.004555
       2.587775	       1.486428	      -0.002973	      -0.004626
       2.588775	       1.384175	      -0.002768	      -0.004421
       2.589775	       1.453231	      -0.002906	      -0.004559
       2.590775	       1.426929	      -0.002854	      -0.004507
       2.591775	       1.394789	       -0.00279	      -0.004442
       2.592775	        1.43348	      -0.002867	       -0.00452
       2.593775	        1.40582	      -0.002812	      -0.004464
       2.594775	       1.396821	      -0.002794	      -0.004446
       2.595775	       1.372213	      -0.002744	      -0.004397
        2.59675	       1.370235	       -0.00274	      -0.004393
        2.59775	       1.259361	      -0.002519	      -0.004172
        2.59875	       1.335549	      -0.002671	      -0.004324
        2.59975	       1.298523	      -0.002597	       -0.00425
        2.60075	       1.264291	      -0.002529	      -0.004181
        2.60175	       1.243237	      -0.002486	      -0.004139
        2.60275	       1.290428	      -0.002581	      -0.004234
        2.60375	       1.212033	      -0.002424	      -0.004077
        2.60475	       1.281418	      -0.002563	      -0.004216
        2.60575	       1.265238	       -0.00253	      -0.004183
        2.60675	       1.250072	        -0.0025	      -0.004153
        2.60775	       1.183963	      -0.002368	      -0.004021
        2.60875	       1.169388	      -0.002339	      -0.003992
        2.60975	       1.218228	      -0.002436	      -0.004089
        2.61075	       1.200778	      -0.002402	      -0.004054
        2.61175	       1.185491	      -0.002371	      -0.004024
        2.61275	       1.182572	      -0.002365	      -0.004018
        2.61375	       1.112535	      -0.002225	      -0.003878
        2.61475	       1.076928	      -0.002154	      -0.003807
       2.615775	        1.15081	      -0.002302	      -0.003954
       2.616775	       1.137791	      -0.002276	      -0.003928
       2.617775	       1.056077	      -0.002112	      -0.003765
       2.618775	       1.132242	      -0.002264	      -0.003917
       2.619775	       1.088803	      -0.002178	       -0.00383
       2.620775	       1.041738	      -0.002083	      -0.003736
       2.621775	       1.025969	      -0.002052	      -0.003705
       2.622775	       1.054231	      -0.002108	      -0.003761
       2.623775	       1.064961	       -0.00213	      -0.003783
       2.624775	       1.054122	      -0.002108	      -0.003761
       2.625775	       1.004646	      -0.002009	      -0.003662
       2.626775	       1.069989	       -0.00214	      -0.003793
       2.627775	       1.044657	      -0.002089	      -0.003742
       2.628775	       0.977321	      -0.001955	      -0.003607
       2.629775	       0.986167	      -0.001972	      -0.003625
       2.630775	       1.037948	      -0.002076	      -0.003729
       2.631775	       0.995259	      -0.001991	      -0.003643
       2.632775	       0.993166	      -0.001986	      -0.003639
       2.633775	       0.990389	      -0.001981	      -0.003634
       2.634775	       0.947213	      -0.001894	      -0.003547
       2.635775	       0.892452	      -0.001785	      -0.003438
       2.636775	       0.920539	      -0.001841	      -0.003494
       2.637775	       0.897552	      -0.001795	      -0.003448
       2.638775	       0.868211	      -0.001736	      -0.003389
       2.639775	        0.95716	      -0.001914	      -0.003567
       2.640775	       0.938072	      -0.001876	      -0.003529
       2.641775	       0.904634	      -0.001809	      -0.003462
       2.642775	          0.893	      -0.001786	      -0.003439
       2.643775	        0.84944	      -0.001699	      -0.003352
       2.644775	       0.932595	      -0.001865	      -0.003518
       2.645775	       0.892491	      -0.001785	      -0.003438
        2.64675	       0.860471	      -0.001721	      -0.003374
        2.64775	       0.891713	      -0.001783	      -0.003436
        2.64875	       0.801537	      -0.001603	      -0.003256
        2.64975	       0.799927	        -0.0016	      -0.003253
        2.65075	       0.886838	      -0.001774	      -0.003426
        2.65175	       0.880304	      -0.001761	      -0.003413
        2.65275	       0.808225	      -0.001616	      -0.003269
        2.65375	       0.877823	      -0.001756	      -0.003408
        2.65475	       0.864431	      -0.001729	      -0.003382
        2.65575	       0.759451	      -0.001519	      -0.003172
        2.65675	       0.802945	      -0.001606	      -0.003259
        2.65775	       0.768094	      -0.001536	      -0.003189
        2.65875	       0.829361	      -0.001659	      -0.003312
        2.65975	       0.830703	      -0.001661	      -0.003314
        2.66075	        0.79962	      -0.001599	      -0.003252
        2.66175	        0.79416	      -0.001588	      -0.003241
        2.66275	       0.740434	      -0.001481	      -0.003134
        2.66375	       0.750726	      -0.001501	      -0.003154
        2.66475	       0.818845	      -0.001638	       -0.00329
       2.665775	       0.703841	      -0.001408	       -0.00306
       2.666775	       0.750665	      -0.001501	      -0.003154
       2.667775	       0.795731	      -0.001591	      -0.003244
       2.668775	       0.711783	      -0.001424	      -0.003076
       2.669775	       0.699881	        -0.0014	      -0.003053
       2.670775	       0.774075	      -0.001548	      -0.003201
       2.671775	        0.73069	      -0.001461	      -0.003114
       2.672775	       0.669346	      -0.001339	      -0.002992
       2.673775	       0.683998	      -0.001368	      -0.003021
       2.674775	       0.749373	      -0.001499	      -0.003152
       2.675775	       0.745276	      -0.001491	      -0.003143
       2.676775	       0.694547	      -0.001389	      -0.003042
       2.677775	       0.685022	       -0.00137	      -0.003023
       2.678775	       0.691342	      -0.001383	      -0.003035
       2.679775	        0.69131	      -0.001383	      -0.003035
       2.680775	       0.634079	      -0.001268	      -0.002921
       2.681775	       0.675541	      -0.001351	      -0.003004
       2.682775	       0.632096	      -0.001264	      -0.002917
       2.683775	       0.665041	       -0.00133	      -0.002983
       2.684775	        0.65952	      -0.001319	      -0.002972
       2.685775	       0.651113	      -0.001302	      -0.002955
       2.686775	       0.606025	      -0.001212	      -0.002865
       2.687775	       0.681067	      -0.001362	      -0.003015
       2.688775	       0.658945	      -0.001318	      -0.002971
       2.689775	       0.588268	      -0.001177	      -0.002829
       2.690775	       0.666832	      -0.001334	      -0.002986
       2.691775	       0.647711	      -0.001295	      -0.002948
       2.692775	       0.643182	      -0.001286	      -0.002939
       2.693775	        0.57434	      -0.001149	      -0.002801
       2.694775	       0.637847	      -0.001276	      -0.002929
       2.695775	       0.564765	       -0.00113	      -0.002782
       2.696775	       0.614503	      -0.001229	      -0.002882
        2.69775	        0.54496	       -0.00109	      -0.002743
        2.69875	       0.591017	      -0.001182	      -0.002835
        2.69975	       0.538705	      -0.001077	       -0.00273
        2.70075	       0.535863	      -0.001072	      -0.002725
        2.70175	       0.590251	      -0.001181	      -0.002833
        2.70275	       0.531634	      -0.001063	      -0.002716
        2.70375	       0.587583	      -0.001175	      -0.002828
        2.70475	       0.530835	      -0.001062	      -0.002714
        2.70575	       0.548531	      -0.001097	       -0.00275
        2.70675	       0.587583	      -0.001175	      -0.002828
        2.70775	       0.497375	      -0.000995	      -0.002648
        2.70875	       0.597875	      -0.001196	      -0.002849
        2.70975	       0.576591	      -0.001153	      -0.002806
        2.71075	       0.596265	      -0.001193	      -0.002845
        2.71175	       0.522816	      -0.001046	      -0.002698
        2.71275	       0.483364	      -0.000967	       -0.00262
        2.71375	       0.484892	       -0.00097	      -0.002623
        2.71475	       0.516731	      -0.001033	      -0.002686
       2.715775	       0.483309	      -0.000967	      -0.002619
       2.716775	       0.545152	       -0.00109	      -0.002743
       2.717775	       0.561572	      -0.001123	      -0.002776
       2.718775	       0.470181	       -0.00094	      -0.002593
       2.719775	       0.464331	      -0.000929	      -0.002581
       2.720775	       0.523906	      -0.001048	      -0.002701
       2.721775	       0.538289	      -0.001077	      -0.002729
       2.722775	       0.459308	      -0.000919	      -0.002571
       2.723775	        0.50909	      -0.001018	      -0.002671
       2.724775	       0.503673	      -0.001007	       -0.00266
       2.725775	       0.439213	      -0.000878	      -0.002531
       2.726775	       0.512754	      -0.001026	      -0.002678
       2.727775	       0.534554	      -0.001069	      -0.002722
       2.728775	       0.481283	      -0.000963	      -0.002615
       2.729775	       0.433517	      -0.000867	       -0.00252
       2.730775	       0.421204	      -0.000842	      -0.002495
       2.731775	       0.429507	      -0.000859	      -0.002512
       2.732775	       0.510109	       -0.00102	      -0.002673
       2.733775	       0.406552	      -0.000813	      -0.002466
       2.734775	        0.41129	      -0.000823	      -0.002475
       2.735775	       0.509326	      -0.001019	      -0.002671
       2.736775	       0.497512	      -0.000995	      -0.002648
       2.737775	       0.404778	       -0.00081	      -0.002462
       2.738775	       0.445648	      -0.000891	      -0.002544
       2.739775	       0.434152	      -0.000868	      -0.002521
       2.740775	       0.396244	      -0.000792	      -0.002445
       2.741775	       0.415097	       -0.00083	      -0.002483
       2.742775	       0.407024	      -0.000814	      -0.002467
       2.743775	       0.433248	      -0.000866	      -0.002519
       2.744775	       0.474584	      -0.000949	      -0.002602
       2.745775	       0.396743	      -0.000793	      -0.002446
       2.746775	        0.38787	      -0.000776	      -0.002429
        2.74775	       0.472733	      -0.000945	      -0.002598
        2.74875	       0.460952	      -0.000922	      -0.002575
        2.74975	       0.425701	      -0.000851	      -0.002504
        2.75075	       0.466303	      -0.000933	      -0.002585
        2.75175	       0.462233	      -0.000924	      -0.002577
        2.75275	       0.462496	      -0.000925	      -0.002578
        2.75375	        0.44687	      -0.000894	      -0.002547
        2.75475	       0.434552	      -0.000869	      -0.002522
        2.75575	        0.38018	       -0.00076	      -0.002413
        2.75675	       0.391994	      -0.000784	      -0.002437
        2.75775	       0.351321	      -0.000703	      -0.002355
        2.75875	       0.435193	       -0.00087	      -0.002523
        2.75975	       0.402844	      -0.000806	      -0.002458
        2.76075	       0.437613	      -0.000875	      -0.002528
        2.76175	       0.351666	      -0.000703	      -0.002356
        2.76275	       0.363655	      -0.000727	       -0.00238
        2.76375	       0.446251	      -0.000893	      -0.002545
       2.764775	       0.406224	      -0.000812	      -0.002465
       2.765775	       0.345471	      -0.000691	      -0.002344
       2.766775	       0.374933	       -0.00075	      -0.002403
       2.767775	       0.389869	       -0.00078	      -0.002433
       2.768775	        0.41875	      -0.000838	       -0.00249
       2.769775	       0.326537	      -0.000653	      -0.002306
       2.770775	       0.411257	      -0.000823	      -0.002475
       2.771775	        0.33122	      -0.000662	      -0.002315
       2.772775	       0.408081	      -0.000816	      -0.002469
       2.773775	       0.332534	      -0.000665	      -0.002318
       2.774775	        0.30362	      -0.000607	       -0.00226
       2.775775	       0.326904	      -0.000654	      -0.002307
       2.776775	       0.336609	      -0.000673	      -0.002326
       2.777775	         0.3559	      -0.000712	      -0.002365
       2.778775	       0.339616	      -0.000679	      -0.002332
       2.779775	       0.335377	      -0.000671	      -0.002324
       2.780775	       0.377272	      -0.000755	      -0.002407
       2.781775	       0.392553	      -0.000785	      -0.002438
       2.782775	       0.304606	      -0.000609	      -0.002262
       2.783775	       0.348029	      -0.000696	      -0.002349
       2.784775	       0.372961	      -0.000746	      -0.002399
       2.785775	       0.386709	      -0.000773	      -0.002426
       2.786775	       0.334221	      -0.000668	      -0.002321
       2.787775	       0.349689	      -0.000699	      -0.002352
       2.788775	       0.289254	      -0.000579	      -0.002231
       2.789775	       0.332819	      -0.000666	      -0.002318
       2.790775	       0.352783	      -0.000706	      -0.002358
       2.791775	       0.281208	      -0.000562	      -0.002215
       2.792775	       0.303615	      -0.000607	       -0.00226
       2.793775	       0.277407	      -0.000555	      -0.002208
       2.794775	       0.374862	       -0.00075	      -0.002403
       2.795775	       0.294134	      -0.000588	      -0.002241
        2.79675	       0.360298	      -0.000721	      -0.002373
        2.79775	        0.28582	      -0.000572	      -0.002224
        2.79875	       0.305795	      -0.000612	      -0.002264
        2.79975	       0.351474	      -0.000703	      -0.002356
        2.80075	       0.310072	       -0.00062	      -0.002273
        2.80175	       0.357888	      -0.000716	      -0.002369
        2.80275	        0.36801	      -0.000736	      -0.002389
        2.80375	       0.332616	      -0.000665	      -0.002318
        2.80475	       0.328536	      -0.000657	       -0.00231
        2.80575	       0.273288	      -0.000547	      -0.002199
        2.80675	       0.358189	      -0.000716	      -0.002369
        2.80775	       0.287025	      -0.000574	      -0.002227
        2.80875	       0.356431	      -0.000713	      -0.002366
        2.80975	       0.353693	      -0.000707	       -0.00236
        2.81075	       0.265226	       -0.00053	      -0.002183
        2.81175	       0.349344	      -0.000699	      -0.002351
        2.81275	       0.324083	      -0.000648	      -0.002301
        2.81375	       0.283684	      -0.000567	       -0.00222
       2.814775	       0.344151	      -0.000688	      -0.002341
       2.815775	       0.259573	      -0.000519	      -0.002172
       2.816775	       0.300575	      -0.000601	      -0.002254
       2.817775	       0.318217	      -0.000636	      -0.002289
       2.818775	       0.317801	      -0.000636	      -0.002288
       2.819775	       0.330546	      -0.000661	      -0.002314
       2.820775	       0.279444	      -0.000559	      -0.002212
       2.821775	       0.341665	      -0.000683	      -0.002336
       2.822775	       0.259913	       -0.00052	      -0.002173
       2.823775	       0.323683	      -0.000647	        -0.0023
       2.824775	       0.319252	      -0.000639	      -0.002291
       2.825775	       0.303664	      -0.000607	       -0.00226
       2.826775	       0.274876	       -0.00055	      -0.002203
       2.827775	       0.276103	      -0.000552	      -0.002205
       2.828775	       0.288388	      -0.000577	       -0.00223
       2.829775	       0.287457	      -0.000575	      -0.002228
       2.830775	       0.261079	      -0.000522	      -0.002175
       2.831775	       0.236514	      -0.000473	      -0.002126
       2.832775	       0.241526	      -0.000483	      -0.002136
       2.833775	       0.313036	      -0.000626	      -0.002279
       2.834775	       0.217153	      -0.000434	      -0.002087
       2.835775	       0.292787	      -0.000586	      -0.002238
       2.836775	       0.293707	      -0.000587	       -0.00224
       2.837775	       0.231974	      -0.000464	      -0.002117
       2.838775	       0.231081	      -0.000462	      -0.002115
       2.839775	       0.317094	      -0.000634	      -0.002287
       2.840775	       0.309678	      -0.000619	      -0.002272
       2.841775	       0.247184	      -0.000494	      -0.002147
       2.842775	        0.23991	       -0.00048	      -0.002133
       2.843775	        0.25546	      -0.000511	      -0.002164
       2.844775	       0.312291	      -0.000625	      -0.002277
       2.845775	       0.238979	      -0.000478	      -0.002131
       2.846775	       0.214962	       -0.00043	      -0.002083
        2.84775	       0.286044	      -0.000572	      -0.002225
        2.84875	       0.223325	      -0.000447	      -0.002099
        2.84975	       0.283251	      -0.000567	      -0.002219
        2.85075	       0.211588	      -0.000423	      -0.002076
        2.85175	       0.238716	      -0.000477	       -0.00213
        2.85275	        0.28359	      -0.000567	       -0.00222
        2.85375	       0.277965	      -0.000556	      -0.002209
        2.85475	       0.194264	      -0.000389	      -0.002041
        2.85575	       0.293871	      -0.000588	      -0.002241
        2.85675	       0.198892	      -0.000398	      -0.002051
        2.85775	       0.255476	      -0.000511	      -0.002164
        2.85875	       0.287797	      -0.000576	      -0.002228
        2.85975	       0.188211	      -0.000376	      -0.002029
        2.86075	       0.263336	      -0.000527	      -0.002179
        2.86175	       0.258587	      -0.000517	       -0.00217
        2.86275	       0.198459	      -0.000397	       -0.00205
        2.86375	       0.189115	      -0.000378	      -0.002031
        2.86475	       0.288586	      -0.000577	       -0.00223
       2.865775	        0.20203	      -0.000404	      -0.002057
       2.866775	       0.194127	      -0.000388	      -0.002041
       2.867775	       0.183161	      -0.000366	      -0.002019
       2.868775	       0.270286	      -0.000541	      -0.002193
       2.869775	       0.196942	      -0.000394	      -0.002047
       2.870775	       0.224355	      -0.000449	      -0.002102
       2.871775	       0.234685	      -0.000469	      -0.002122
       2.872775	       0.250678	      -0.000501	      -0.002154
       2.873775	       0.177712	      -0.000355	      -0.002008
       2.874775	       0.167793	      -0.000336	      -0.001988
       2.875775	       0.267389	      -0.000535	      -0.002188
       2.876775	        0.17482	       -0.00035	      -0.002002
       2.877775	        0.16541	      -0.000331	      -0.001984
       2.878775	           0.26	       -0.00052	      -0.002173
       2.879775	       0.158536	      -0.000317	       -0.00197
       2.880775	       0.243443	      -0.000487	       -0.00214
       2.881775	        0.23182	      -0.000464	      -0.002116
       2.882775	        0.15606	      -0.000312	      -0.001965
       2.883775	       0.192768	      -0.000386	      -0.002038
       2.884775	        0.20375	      -0.000408	       -0.00206
       2.885775	        0.25747	      -0.000515	      -0.002168
       2.886775	       0.213384	      -0.000427	       -0.00208
       2.887775	       0.173883	      -0.000348	      -0.002001
       2.888775	       0.256254	      -0.000513	      -0.002165
       2.889775	       0.169841	       -0.00034	      -0.001992
       2.890775	       0.147856	      -0.000296	      -0.001949
       2.891775	       0.220291	      -0.000441	      -0.002093
       2.892775	       0.256068	      -0.000512	      -0.002165
       2.893775	       0.242819	      -0.000486	      -0.002138
       2.894775	       0.154593	      -0.000309	      -0.001962
       2.895775	       0.237812	      -0.000476	      -0.002128
        2.89675	       0.148672	      -0.000297	       -0.00195
        2.89775	        0.15841	      -0.000317	       -0.00197
        2.89875	       0.143238	      -0.000286	      -0.001939
        2.89975	       0.149318	      -0.000299	      -0.001951
        2.90075	       0.150616	      -0.000301	      -0.001954
        2.90175	       0.147872	      -0.000296	      -0.001949
        2.90275	       0.224919	       -0.00045	      -0.002103
        2.90375	       0.161926	      -0.000324	      -0.001977
        2.90475	        0.17471	      -0.000349	      -0.002002
        2.90575	       0.147834	      -0.000296	      -0.001948
        2.90675	       0.205437	      -0.000411	      -0.002064
        2.90775	       0.234137	      -0.000468	      -0.002121
        2.90875	       0.143052	      -0.000286	      -0.001939
        2.90975	       0.202195	      -0.000404	      -0.002057
        2.91075	       0.221726	      -0.000443	      -0.002096
        2.91175	       0.181025	      -0.000362	      -0.002015
        2.91275	       0.144066	      -0.000288	      -0.001941
        2.91375	       0.225724	      -0.000451	      -0.002104
        2.91475	       0.190994	      -0.000382	      -0.002035
       2.915775	         0.2084	      -0.000417	       -0.00207
       2.916775	       0.193995	      -0.000388	      -0.002041
       2.917775	       0.187351	      -0.000375	      -0.002028
       2.918775	       0.233677	      -0.000467	       -0.00212
       2.919775	       0.233409	      -0.000467	       -0.00212
       2.920775	       0.135538	      -0.000271	      -0.001924
       2.921775	       0.229525	      -0.000459	      -0.002112
       2.922775	       0.234948	       -0.00047	      -0.002123
       2.923775	       0.209413	      -0.000419	      -0.002072
       2.924775	       0.228961	      -0.000458	      -0.002111
       2.925775	       0.156811	      -0.000314	      -0.001966
       2.926775	       0.123493	      -0.000247	        -0.0019
       2.927775	       0.167311	      -0.000335	      -0.001987
       2.928775	       0.116324	      -0.000233	      -0.001885
       2.929775	       0.207688	      -0.000415	      -0.002068
       2.930775	       0.225199	       -0.00045	      -0.002103
       2.931775	       0.131545	      -0.000263	      -0.001916
       2.932775	       0.166489	      -0.000333	      -0.001986
       2.933775	       0.221211	      -0.000442	      -0.002095
       2.934775	        0.20444	      -0.000409	      -0.002062
       2.935775	       0.138484	      -0.000277	       -0.00193
       2.936775	       0.202315	      -0.000405	      -0.002057
       2.937775	       0.214978	       -0.00043	      -0.002083
       2.938775	       0.127179	      -0.000254	      -0.001907
       2.939775	       0.118065	      -0.000236	      -0.001889
       2.940775	       0.157041	      -0.000314	      -0.001967
       2.941775	       0.201997	      -0.000404	      -0.002057
       2.942775	       0.186941	      -0.000374	      -0.002027
       2.943775	       0.184443	      -0.000369	      -0.002022
       2.944775	       0.168269	      -0.000337	      -0.001989
       2.945775	       0.127108	      -0.000254	      -0.001907
        2.94675	       0.108261	      -0.000217	      -0.001869
        2.94775	       0.196411	      -0.000393	      -0.002046
        2.94875	       0.209857	       -0.00042	      -0.002073
        2.94975	       0.211259	      -0.000423	      -0.002075
        2.95075	       0.119626	      -0.000239	      -0.001892
        2.95175	       0.140774	      -0.000282	      -0.001934
        2.95275	       0.116515	      -0.000233	      -0.001886
        2.95375	       0.116822	      -0.000234	      -0.001886
        2.95475	       0.122946	      -0.000246	      -0.001899
        2.95575	       0.165196	       -0.00033	      -0.001983
        2.95675	       0.179897	       -0.00036	      -0.002013
        2.95775	       0.190342	      -0.000381	      -0.002033
        2.95875	       0.197035	      -0.000394	      -0.002047
        2.95975	       0.117008	      -0.000234	      -0.001887
        2.96075	       0.171183	      -0.000342	      -0.001995
        2.96175	        0.20857	      -0.000417	       -0.00207
        2.96275	       0.203745	      -0.000407	       -0.00206
        2.96375	       0.116948	      -0.000234	      -0.001887
       2.964775	       0.108875	      -0.000218	      -0.001871
       2.965775	       0.114768	       -0.00023	      -0.001882
       2.966775	       0.176392	      -0.000353	      -0.002006
       2.967775	       0.130559	      -0.000261	      -0.001914
       2.968775	       0.165936	      -0.000332	      -0.001985
       2.969775	        0.14498	       -0.00029	      -0.001943
       2.970775	       0.177465	      -0.000355	      -0.002008
       2.971775	       0.185796	      -0.000372	      -0.002024
       2.972775	       0.175778	      -0.000352	      -0.002004
       2.973775	       0.190797	      -0.000382	      -0.002034
       2.974775	        0.09585	      -0.000192	      -0.001845
       2.975775	       0.192664	      -0.000385	      -0.002038
       2.976775	       0.091227	      -0.000182	      -0.001835
       2.977775	       0.193491	      -0.000387	       -0.00204
       2.978775	       0.188551	      -0.000377	       -0.00203
       2.979775	       0.132372	      -0.000265	      -0.001918
       2.980775	       0.133418	      -0.000267	       -0.00192
       2.981775	       0.167913	      -0.000336	      -0.001989
       2.982775	       0.172722	      -0.000345	      -0.001998
       2.983775	       0.151975	      -0.000304	      -0.001957
       2.984775	        0.19107	      -0.000382	      -0.002035
       2.985775	       0.136463	      -0.000273	      -0.001926
       2.986775	       0.152435	      -0.000305	      -0.001958
       2.987775	       0.136244	      -0.000272	      -0.001925
       2.988775	       0.186464	      -0.000373	      -0.002026
       2.989775	       0.106092	      -0.000212	      -0.001865
       2.990775	       0.187346	      -0.000375	      -0.002028
       2.991775	       0.141908	      -0.000284	      -0.001937
       2.992775	       0.141524	      -0.000283	      -0.001936
       2.993775	       0.164057	      -0.000328	      -0.001981
       2.994775	       0.114231	      -0.000228	      -0.001881
       2.995775	       0.196181	      -0.000392	      -0.002045
        2.99675	        0.09648	      -0.000193	      -0.001846
        2.99775	       0.162704	      -0.000325	      -0.001978
        2.99875	         0.1463	      -0.000293	      -0.001945
        2.99975	       0.149406	      -0.000299	      -0.001952
        3.00075	       0.084458	      -0.000169	      -0.001822
        3.00175	       0.134146	      -0.000268	      -0.001921
        3.00275	       0.103808	      -0.000208	       -0.00186
        3.00375	        0.09849	      -0.000197	       -0.00185
        3.00475	       0.191443	      -0.000383	      -0.002036
        3.00575	        0.12569	      -0.000251	      -0.001904
        3.00675	       0.134842	       -0.00027	      -0.001922
        3.00775	       0.127048	      -0.000254	      -0.001907
        3.00875	       0.086293	      -0.000173	      -0.001825
        3.00975	       0.110261	      -0.000221	      -0.001873
        3.01075	       0.090307	      -0.000181	      -0.001833
        3.01175	       0.096014	      -0.000192	      -0.001845
        3.01275	       0.187817	      -0.000376	      -0.002028
        3.01375	       0.118684	      -0.000237	       -0.00189
       3.014775	       0.099087	      -0.000198	      -0.001851
       3.015775	       0.085958	      -0.000172	      -0.001825
       3.016775	       0.126385	      -0.000253	      -0.001906
       3.017775	       0.090094	       -0.00018	      -0.001833
       3.018775	       0.083811	      -0.000168	       -0.00182
       3.019775	       0.099925	        -0.0002	      -0.001853
       3.020775	       0.109811	       -0.00022	      -0.001872
       3.021775	       0.114292	      -0.000229	      -0.001881
       3.022775	       0.153514	      -0.000307	       -0.00196
       3.023775	        0.15651	      -0.000313	      -0.001966
       3.024775	       0.120136	       -0.00024	      -0.001893
       3.025775	       0.174442	      -0.000349	      -0.002002
       3.026775	       0.088253	      -0.000177	      -0.001829
       3.027775	        0.16501	       -0.00033	      -0.001983
       3.028775	       0.155622	      -0.000311	      -0.001964
       3.029775	       0.079265	      -0.000159	      -0.001811
       3.030775	       0.075574	      -0.000151	      -0.001804
       3.031775	       0.115376	      -0.000231	      -0.001884
       3.032775	       0.112594	      -0.000225	      -0.001878
       3.033775	       0.088094	      -0.000176	      -0.001829
       3.034775	       0.122162	      -0.000244	      -0.001897
       3.035775	       0.096918	      -0.000194	      -0.001847
       3.036775	       0.179459	      -0.000359	      -0.002012
       3.037775	       0.154171	      -0.000308	      -0.001961
       3.038775	       0.178758	      -0.000358	       -0.00201
       3.039775	        0.08925	      -0.000179	      -0.001831
       3.040775	        0.09183	      -0.000184	      -0.001836
